Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,lifecycle:transition,concept:name,AMOUNT_REQ
197023,O_CREATED-COMPLETE,10932,2012-01-02 06:58:53.062,Variant 1970,1970,COMPLETE,O_CREATED,7500
197023,O_SENT-COMPLETE,10932,2012-01-02 06:58:53.091,Variant 1970,1970,COMPLETE,O_SENT,7500
197023,W_Nabellen offertes-SCHEDULE,10932,2012-01-02 06:58:53.177,Variant 1970,1970,SCHEDULE,W_Nabellen offertes,7500
197023,W_Completeren aanvraag-COMPLETE,10932,2012-01-02 06:58:54.977,Variant 1970,1970,COMPLETE,W_Completeren aanvraag,7500
197023,W_Nabellen offertes-START,10932,2012-01-02 06:59:27.456,Variant 1970,1970,START,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,10932,2012-01-02 07:02:18.770,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-START,10861,2012-01-11 10:08:05.617,Variant 1970,1970,START,W_Nabellen offertes,7500
197023,O_CANCELLED-COMPLETE,10861,2012-01-11 10:10:29.637,Variant 1970,1970,COMPLETE,O_CANCELLED,7500
197023,O_SELECTED-COMPLETE,10861,2012-01-11 10:10:29.637,Variant 1970,1970,COMPLETE,O_SELECTED,7500
197023,O_CREATED-COMPLETE,10861,2012-01-11 10:10:30.750,Variant 1970,1970,COMPLETE,O_CREATED,7500
197023,O_SENT-COMPLETE,10861,2012-01-11 10:10:30.787,Variant 1970,1970,COMPLETE,O_SENT,7500
197023,W_Nabellen offertes-SCHEDULE,10861,2012-01-11 10:10:30.904,Variant 1970,1970,SCHEDULE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,10861,2012-01-11 10:10:32.237,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-START,11189,2012-01-18 08:10:40.801,Variant 1970,1970,START,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,11189,2012-01-18 08:13:09.863,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-START,11180,2012-01-23 08:19:48.312,Variant 1970,1970,START,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,11180,2012-01-23 08:21:13.490,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-START,11203,2012-01-28 10:45:20.043,Variant 1970,1970,START,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,11203,2012-01-28 10:46:10.112,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-START,,2012-01-31 12:55:40.050,Variant 1970,1970,START,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,,2012-01-31 12:57:33.856,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-START,11000,2012-02-02 07:02:30.834,Variant 1970,1970,START,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,11000,2012-02-02 07:03:58.832,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,W_Nabellen offertes-COMPLETE,11000,2012-02-11 03:16:08.794,Variant 1970,1970,COMPLETE,W_Nabellen offertes,7500
197023,A_CANCELLED-COMPLETE,112,2012-02-11 03:16:08.796,Variant 1970,1970,COMPLETE,A_CANCELLED,7500
197023,O_CANCELLED-COMPLETE,112,2012-02-11 03:16:08.796,Variant 1970,1970,COMPLETE,O_CANCELLED,7500
197042,A_SUBMITTED-COMPLETE,112,2012-01-02 02:35:54.627,Variant 1971,1971,COMPLETE,A_SUBMITTED,2000
197042,A_PARTLYSUBMITTED-COMPLETE,112,2012-01-02 02:35:55.870,Variant 1971,1971,COMPLETE,A_PARTLYSUBMITTED,2000
197042,W_Afhandelen leads-SCHEDULE,112,2012-01-02 02:36:36.051,Variant 1971,1971,SCHEDULE,W_Afhandelen leads,2000
197042,W_Afhandelen leads-START,10910,2012-01-02 03:03:29.265,Variant 1971,1971,START,W_Afhandelen leads,2000
197042,A_PREACCEPTED-COMPLETE,10910,2012-01-02 03:04:37.302,Variant 1971,1971,COMPLETE,A_PREACCEPTED,2000
197042,W_Completeren aanvraag-SCHEDULE,10910,2012-01-02 03:04:37.351,Variant 1971,1971,SCHEDULE,W_Completeren aanvraag,2000
197042,W_Afhandelen leads-COMPLETE,10910,2012-01-02 03:04:38.722,Variant 1971,1971,COMPLETE,W_Afhandelen leads,2000
197042,W_Completeren aanvraag-START,10910,2012-01-02 05:08:34.764,Variant 1971,1971,START,W_Completeren aanvraag,2000
197042,A_ACCEPTED-COMPLETE,10910,2012-01-02 05:35:55.518,Variant 1971,1971,COMPLETE,A_ACCEPTED,2000
197042,O_SELECTED-COMPLETE,10910,2012-01-02 05:37:49.001,Variant 1971,1971,COMPLETE,O_SELECTED,2000
197042,A_FINALIZED-COMPLETE,10910,2012-01-02 05:37:49.002,Variant 1971,1971,COMPLETE,A_FINALIZED,2000
197042,O_CREATED-COMPLETE,10910,2012-01-02 05:37:50.007,Variant 1971,1971,COMPLETE,O_CREATED,2000
197042,O_SENT-COMPLETE,10910,2012-01-02 05:37:50.031,Variant 1971,1971,COMPLETE,O_SENT,2000
197042,W_Nabellen offertes-SCHEDULE,10910,2012-01-02 05:37:50.115,Variant 1971,1971,SCHEDULE,W_Nabellen offertes,2000
197042,W_Completeren aanvraag-COMPLETE,10910,2012-01-02 05:37:51.567,Variant 1971,1971,COMPLETE,W_Completeren aanvraag,2000
197042,W_Nabellen offertes-START,11179,2012-01-06 06:29:51.186,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,11179,2012-01-06 06:30:55.351,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,10931,2012-01-09 04:30:30.797,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,O_CANCELLED-COMPLETE,10931,2012-01-09 04:31:12.185,Variant 1971,1971,COMPLETE,O_CANCELLED,2000
197042,O_SELECTED-COMPLETE,10931,2012-01-09 04:31:12.185,Variant 1971,1971,COMPLETE,O_SELECTED,2000
197042,O_CREATED-COMPLETE,10931,2012-01-09 04:31:13.457,Variant 1971,1971,COMPLETE,O_CREATED,2000
197042,O_SENT-COMPLETE,10931,2012-01-09 04:31:13.489,Variant 1971,1971,COMPLETE,O_SENT,2000
197042,W_Nabellen offertes-SCHEDULE,10931,2012-01-09 04:31:13.582,Variant 1971,1971,SCHEDULE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,10931,2012-01-09 04:31:15.913,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,10931,2012-01-09 04:31:21.278,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,10931,2012-01-09 04:31:26.063,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,10931,2012-01-09 04:31:32.092,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,10931,2012-01-09 04:33:34.084,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,10929,2012-01-17 07:32:45.868,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,10929,2012-01-17 07:33:51.083,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,10929,2012-01-17 07:33:53.896,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,10929,2012-01-17 07:34:32.505,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,11201,2012-01-17 07:37:40.371,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,11201,2012-01-17 07:37:49.430,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,11201,2012-01-17 07:38:07.021,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,W_Nabellen offertes-COMPLETE,11201,2012-01-17 07:38:11.495,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Nabellen offertes-START,11259,2012-01-17 10:34:32.040,Variant 1971,1971,START,W_Nabellen offertes,2000
197042,O_SENT_BACK-COMPLETE,11259,2012-01-17 10:34:42.280,Variant 1971,1971,COMPLETE,O_SENT_BACK,2000
197042,W_Valideren aanvraag-SCHEDULE,11259,2012-01-17 10:34:42.677,Variant 1971,1971,SCHEDULE,W_Valideren aanvraag,2000
197042,W_Nabellen offertes-COMPLETE,11259,2012-01-17 10:34:43.875,Variant 1971,1971,COMPLETE,W_Nabellen offertes,2000
197042,W_Valideren aanvraag-START,10138,2012-01-18 05:43:08.687,Variant 1971,1971,START,W_Valideren aanvraag,2000
197042,W_Nabellen incomplete dossiers-SCHEDULE,10138,2012-01-18 05:57:33.309,Variant 1971,1971,SCHEDULE,W_Nabellen incomplete dossiers,2000
197042,W_Valideren aanvraag-COMPLETE,10138,2012-01-18 05:57:35.321,Variant 1971,1971,COMPLETE,W_Valideren aanvraag,2000
197042,W_Nabellen incomplete dossiers-START,10913,2012-01-18 09:11:00.056,Variant 1971,1971,START,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-COMPLETE,10913,2012-01-18 09:14:02.642,Variant 1971,1971,COMPLETE,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-START,10913,2012-01-18 09:16:44.208,Variant 1971,1971,START,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-COMPLETE,10913,2012-01-18 09:26:45.608,Variant 1971,1971,COMPLETE,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-START,10913,2012-01-18 10:09:01.545,Variant 1971,1971,START,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-COMPLETE,10913,2012-01-18 10:09:55.104,Variant 1971,1971,COMPLETE,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-START,11259,2012-01-18 10:55:46.796,Variant 1971,1971,START,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-COMPLETE,11259,2012-01-18 10:55:48.025,Variant 1971,1971,COMPLETE,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-START,11259,2012-01-18 10:57:12.454,Variant 1971,1971,START,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-COMPLETE,11259,2012-01-19 00:15:03.628,Variant 1971,1971,COMPLETE,W_Nabellen incomplete dossiers,2000
197042,W_Nabellen incomplete dossiers-START,10138,2012-01-19 02:30:54.608,Variant 1971,1971,START,W_Nabellen incomplete dossiers,2000
197042,O_DECLINED-COMPLETE,10138,2012-01-19 02:44:49.949,Variant 1971,1971,COMPLETE,O_DECLINED,2000
197042,A_DECLINED-COMPLETE,10138,2012-01-19 02:44:49.949,Variant 1971,1971,COMPLETE,A_DECLINED,2000
197042,W_Nabellen incomplete dossiers-COMPLETE,10138,2012-01-19 02:44:55.463,Variant 1971,1971,COMPLETE,W_Nabellen incomplete dossiers,2000
197051,A_SUBMITTED-COMPLETE,112,2012-01-02 02:50:49.532,Variant 1972,1972,COMPLETE,A_SUBMITTED,10000
197051,A_PARTLYSUBMITTED-COMPLETE,112,2012-01-02 02:50:49.671,Variant 1972,1972,COMPLETE,A_PARTLYSUBMITTED,10000
197051,W_Afhandelen leads-SCHEDULE,112,2012-01-02 02:51:18.758,Variant 1972,1972,SCHEDULE,W_Afhandelen leads,10000
197051,W_Afhandelen leads-START,10910,2012-01-02 03:02:02.378,Variant 1972,1972,START,W_Afhandelen leads,10000
197051,A_PREACCEPTED-COMPLETE,10910,2012-01-02 03:03:20.831,Variant 1972,1972,COMPLETE,A_PREACCEPTED,10000
197051,W_Completeren aanvraag-SCHEDULE,10910,2012-01-02 03:03:21.106,Variant 1972,1972,SCHEDULE,W_Completeren aanvraag,10000
197051,W_Afhandelen leads-COMPLETE,10910,2012-01-02 03:03:21.975,Variant 1972,1972,COMPLETE,W_Afhandelen leads,10000
197051,W_Completeren aanvraag-START,10910,2012-01-02 04:16:52.048,Variant 1972,1972,START,W_Completeren aanvraag,10000
197051,W_Completeren aanvraag-COMPLETE,10910,2012-01-02 04:19:01.903,Variant 1972,1972,COMPLETE,W_Completeren aanvraag,10000
197051,W_Completeren aanvraag-START,10982,2012-01-02 09:41:11.301,Variant 1972,1972,START,W_Completeren aanvraag,10000
197051,A_ACCEPTED-COMPLETE,10982,2012-01-02 09:45:14.612,Variant 1972,1972,COMPLETE,A_ACCEPTED,10000
197051,O_SELECTED-COMPLETE,10982,2012-01-02 09:48:10.974,Variant 1972,1972,COMPLETE,O_SELECTED,10000
197051,A_FINALIZED-COMPLETE,10982,2012-01-02 09:48:10.975,Variant 1972,1972,COMPLETE,A_FINALIZED,10000
197051,O_CREATED-COMPLETE,10982,2012-01-02 09:48:12.163,Variant 1972,1972,COMPLETE,O_CREATED,10000
197051,O_SENT-COMPLETE,10982,2012-01-02 09:48:12.201,Variant 1972,1972,COMPLETE,O_SENT,10000
197051,W_Nabellen offertes-SCHEDULE,10982,2012-01-02 09:48:12.317,Variant 1972,1972,SCHEDULE,W_Nabellen offertes,10000
197051,W_Completeren aanvraag-COMPLETE,10982,2012-01-02 09:48:13.557,Variant 1972,1972,COMPLETE,W_Completeren aanvraag,10000
197051,W_Nabellen offertes-START,10982,2012-01-02 09:48:24.046,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,10982,2012-01-02 09:49:59.223,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,10982,2012-01-02 10:52:46.304,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,10982,2012-01-02 10:53:43.482,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11122,2012-01-13 13:39:51.150,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11122,2012-01-13 13:45:50.905,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11189,2012-01-17 09:45:23.251,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,O_CANCELLED-COMPLETE,11189,2012-01-17 09:49:57.618,Variant 1972,1972,COMPLETE,O_CANCELLED,10000
197051,O_SELECTED-COMPLETE,11189,2012-01-17 09:49:57.618,Variant 1972,1972,COMPLETE,O_SELECTED,10000
197051,O_CREATED-COMPLETE,11189,2012-01-17 09:49:58.758,Variant 1972,1972,COMPLETE,O_CREATED,10000
197051,O_SENT-COMPLETE,11189,2012-01-17 09:49:58.780,Variant 1972,1972,COMPLETE,O_SENT,10000
197051,W_Nabellen offertes-SCHEDULE,11189,2012-01-17 09:49:58.868,Variant 1972,1972,SCHEDULE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11189,2012-01-17 09:50:00.063,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11189,2012-01-17 09:50:17.584,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11189,2012-01-17 09:50:44.493,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11122,2012-01-24 12:47:13.862,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11122,2012-01-24 12:50:27.794,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,10909,2012-01-26 10:30:45.927,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,10909,2012-01-26 10:32:04.169,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11181,2012-01-28 07:01:21.173,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11181,2012-01-28 07:02:26.707,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,10881,2012-01-30 14:15:34.040,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,10881,2012-01-30 14:17:12.195,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11000,2012-02-02 03:31:12.110,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11000,2012-02-02 03:33:42.081,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,10931,2012-02-04 10:06:54.420,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,10931,2012-02-04 10:24:11.478,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11180,2012-02-09 06:44:35.924,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11180,2012-02-09 06:45:00.381,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-START,11203,2012-02-14 05:02:05.229,Variant 1972,1972,START,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11203,2012-02-14 05:02:49.809,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,W_Nabellen offertes-COMPLETE,11203,2012-02-17 03:15:32.453,Variant 1972,1972,COMPLETE,W_Nabellen offertes,10000
197051,O_CANCELLED-COMPLETE,112,2012-02-17 03:15:32.458,Variant 1972,1972,COMPLETE,O_CANCELLED,10000
197051,A_CANCELLED-COMPLETE,112,2012-02-17 03:15:32.458,Variant 1972,1972,COMPLETE,A_CANCELLED,10000
197072,A_SUBMITTED-COMPLETE,112,2012-01-02 05:18:34.230,Variant 1973,1973,COMPLETE,A_SUBMITTED,7000
197072,A_PARTLYSUBMITTED-COMPLETE,112,2012-01-02 05:18:34.493,Variant 1973,1973,COMPLETE,A_PARTLYSUBMITTED,7000
197072,A_PREACCEPTED-COMPLETE,112,2012-01-02 05:19:09.899,Variant 1973,1973,COMPLETE,A_PREACCEPTED,7000
197072,W_Completeren aanvraag-SCHEDULE,112,2012-01-02 05:19:10.275,Variant 1973,1973,SCHEDULE,W_Completeren aanvraag,7000
197072,W_Completeren aanvraag-START,10910,2012-01-02 09:35:46.513,Variant 1973,1973,START,W_Completeren aanvraag,7000
197072,W_Completeren aanvraag-COMPLETE,10910,2012-01-02 09:42:40.752,Variant 1973,1973,COMPLETE,W_Completeren aanvraag,7000
197072,W_Completeren aanvraag-START,11121,2012-01-02 10:11:40.682,Variant 1973,1973,START,W_Completeren aanvraag,7000
197072,W_Completeren aanvraag-COMPLETE,11121,2012-01-02 10:14:52.365,Variant 1973,1973,COMPLETE,W_Completeren aanvraag,7000
197072,W_Completeren aanvraag-START,11201,2012-01-02 11:40:40.582,Variant 1973,1973,START,W_Completeren aanvraag,7000
197072,W_Completeren aanvraag-COMPLETE,11201,2012-01-02 11:40:46.539,Variant 1973,1973,COMPLETE,W_Completeren aanvraag,7000
197072,W_Completeren aanvraag-START,11201,2012-01-02 11:47:18.622,Variant 1973,1973,START,W_Completeren aanvraag,7000
197072,A_ACCEPTED-COMPLETE,11201,2012-01-02 11:55:38.291,Variant 1973,1973,COMPLETE,A_ACCEPTED,7000
197072,A_FINALIZED-COMPLETE,11201,2012-01-02 11:59:35.216,Variant 1973,1973,COMPLETE,A_FINALIZED,7000
197072,O_SELECTED-COMPLETE,11201,2012-01-02 11:59:35.216,Variant 1973,1973,COMPLETE,O_SELECTED,7000
197072,O_CREATED-COMPLETE,11201,2012-01-02 11:59:35.880,Variant 1973,1973,COMPLETE,O_CREATED,7000
197072,O_SENT-COMPLETE,11201,2012-01-02 11:59:35.907,Variant 1973,1973,COMPLETE,O_SENT,7000
197072,W_Nabellen offertes-SCHEDULE,11201,2012-01-02 11:59:36.020,Variant 1973,1973,SCHEDULE,W_Nabellen offertes,7000
197072,W_Completeren aanvraag-COMPLETE,11201,2012-01-02 11:59:37.159,Variant 1973,1973,COMPLETE,W_Completeren aanvraag,7000
197072,W_Nabellen offertes-START,11201,2012-01-02 11:59:59.055,Variant 1973,1973,START,W_Nabellen offertes,7000
197072,W_Nabellen offertes-COMPLETE,11201,2012-01-02 12:01:01.240,Variant 1973,1973,COMPLETE,W_Nabellen offertes,7000
197072,W_Nabellen offertes-START,10939,2012-01-11 12:58:35.861,Variant 1973,1973,START,W_Nabellen offertes,7000
197072,W_Nabellen offertes-COMPLETE,10939,2012-01-11 13:06:14.714,Variant 1973,1973,COMPLETE,W_Nabellen offertes,7000
197072,W_Nabellen offertes-START,10789,2012-01-13 03:37:01.180,Variant 1973,1973,START,W_Nabellen offertes,7000
197072,O_SENT_BACK-COMPLETE,10789,2012-01-13 03:39:08.519,Variant 1973,1973,COMPLETE,O_SENT_BACK,7000
197072,W_Valideren aanvraag-SCHEDULE,10789,2012-01-13 03:39:08.807,Variant 1973,1973,SCHEDULE,W_Valideren aanvraag,7000
197072,W_Nabellen offertes-COMPLETE,10789,2012-01-13 03:39:10.217,Variant 1973,1973,COMPLETE,W_Nabellen offertes,7000
197072,W_Valideren aanvraag-START,10629,2012-01-13 05:03:50.163,Variant 1973,1973,START,W_Valideren aanvraag,7000
197072,W_Nabellen incomplete dossiers-SCHEDULE,10629,2012-01-13 05:14:31.529,Variant 1973,1973,SCHEDULE,W_Nabellen incomplete dossiers,7000
197072,W_Valideren aanvraag-COMPLETE,10629,2012-01-13 05:14:33.265,Variant 1973,1973,COMPLETE,W_Valideren aanvraag,7000
197072,W_Nabellen incomplete dossiers-START,10910,2012-01-13 05:20:01.798,Variant 1973,1973,START,W_Nabellen incomplete dossiers,7000
197072,W_Nabellen incomplete dossiers-COMPLETE,10910,2012-01-13 05:20:50.938,Variant 1973,1973,COMPLETE,W_Nabellen incomplete dossiers,7000
197072,W_Nabellen incomplete dossiers-START,10913,2012-01-14 05:15:26.473,Variant 1973,1973,START,W_Nabellen incomplete dossiers,7000
197072,W_Nabellen incomplete dossiers-COMPLETE,10913,2012-01-14 05:15:49.789,Variant 1973,1973,COMPLETE,W_Nabellen incomplete dossiers,7000
197072,W_Nabellen incomplete dossiers-START,11049,2012-01-16 03:33:33.290,Variant 1973,1973,START,W_Nabellen incomplete dossiers,7000
197072,W_Valideren aanvraag-SCHEDULE,11049,2012-01-16 03:34:21.892,Variant 1973,1973,SCHEDULE,W_Valideren aanvraag,7000
197072,W_Nabellen incomplete dossiers-COMPLETE,11049,2012-01-16 03:34:24.077,Variant 1973,1973,COMPLETE,W_Nabellen incomplete dossiers,7000
197072,W_Valideren aanvraag-START,10809,2012-01-16 09:48:48.636,Variant 1973,1973,START,W_Valideren aanvraag,7000
197072,O_ACCEPTED-COMPLETE,10809,2012-01-16 09:58:01.597,Variant 1973,1973,COMPLETE,O_ACCEPTED,7000
197072,A_REGISTERED-COMPLETE,10809,2012-01-16 09:58:01.598,Variant 1973,1973,COMPLETE,A_REGISTERED,7000
197072,A_APPROVED-COMPLETE,10809,2012-01-16 09:58:01.598,Variant 1973,1973,COMPLETE,A_APPROVED,7000
197072,A_ACTIVATED-COMPLETE,10809,2012-01-16 09:58:01.598,Variant 1973,1973,COMPLETE,A_ACTIVATED,7000
197072,W_Valideren aanvraag-COMPLETE,10809,2012-01-16 09:58:10.047,Variant 1973,1973,COMPLETE,W_Valideren aanvraag,7000
197075,A_SUBMITTED-COMPLETE,112,2012-01-02 05:42:46.959,Variant 1974,1974,COMPLETE,A_SUBMITTED,10000
197075,A_PARTLYSUBMITTED-COMPLETE,112,2012-01-02 05:42:47.742,Variant 1974,1974,COMPLETE,A_PARTLYSUBMITTED,10000
197075,A_PREACCEPTED-COMPLETE,112,2012-01-02 05:43:35.894,Variant 1974,1974,COMPLETE,A_PREACCEPTED,10000
197075,W_Completeren aanvraag-SCHEDULE,112,2012-01-02 05:43:36.255,Variant 1974,1974,SCHEDULE,W_Completeren aanvraag,10000
197075,W_Completeren aanvraag-START,10982,2012-01-02 07:48:35.739,Variant 1974,1974,START,W_Completeren aanvraag,10000
197075,A_ACCEPTED-COMPLETE,10982,2012-01-02 07:55:37.332,Variant 1974,1974,COMPLETE,A_ACCEPTED,10000
197075,O_SELECTED-COMPLETE,10982,2012-01-02 07:58:52.517,Variant 1974,1974,COMPLETE,O_SELECTED,10000
197075,A_FINALIZED-COMPLETE,10982,2012-01-02 07:58:52.518,Variant 1974,1974,COMPLETE,A_FINALIZED,10000
197075,O_CREATED-COMPLETE,10982,2012-01-02 07:58:54.314,Variant 1974,1974,COMPLETE,O_CREATED,10000
197075,O_SENT-COMPLETE,10982,2012-01-02 07:58:54.365,Variant 1974,1974,COMPLETE,O_SENT,10000
197075,W_Nabellen offertes-SCHEDULE,10982,2012-01-02 07:58:54.479,Variant 1974,1974,SCHEDULE,W_Nabellen offertes,10000
197075,W_Completeren aanvraag-COMPLETE,10982,2012-01-02 07:58:56.026,Variant 1974,1974,COMPLETE,W_Completeren aanvraag,10000
197075,W_Nabellen offertes-START,10939,2012-01-04 14:21:45.621,Variant 1974,1974,START,W_Nabellen offertes,10000
197075,O_SELECTED-COMPLETE,10939,2012-01-04 14:27:52.837,Variant 1974,1974,COMPLETE,O_SELECTED,10000
197075,O_CANCELLED-COMPLETE,10939,2012-01-04 14:27:52.837,Variant 1974,1974,COMPLETE,O_CANCELLED,10000
197075,O_CREATED-COMPLETE,10939,2012-01-04 14:27:54.126,Variant 1974,1974,COMPLETE,O_CREATED,10000
197075,O_SENT-COMPLETE,10939,2012-01-04 14:27:54.173,Variant 1974,1974,COMPLETE,O_SENT,10000
197075,W_Nabellen offertes-SCHEDULE,10939,2012-01-04 14:27:54.438,Variant 1974,1974,SCHEDULE,W_Nabellen offertes,10000
197075,W_Nabellen offertes-COMPLETE,10939,2012-01-04 14:27:55.755,Variant 1974,1974,COMPLETE,W_Nabellen offertes,10000
197075,W_Nabellen offertes-START,11259,2012-01-09 04:00:09.391,Variant 1974,1974,START,W_Nabellen offertes,10000
197075,O_SENT_BACK-COMPLETE,11259,2012-01-09 04:05:10.370,Variant 1974,1974,COMPLETE,O_SENT_BACK,10000
197075,W_Valideren aanvraag-SCHEDULE,11259,2012-01-09 04:05:10.526,Variant 1974,1974,SCHEDULE,W_Valideren aanvraag,10000
197075,W_Nabellen offertes-COMPLETE,11259,2012-01-09 04:05:11.774,Variant 1974,1974,COMPLETE,W_Nabellen offertes,10000
197075,W_Valideren aanvraag-START,10609,2012-01-12 05:09:18.015,Variant 1974,1974,START,W_Valideren aanvraag,10000
197075,W_Nabellen incomplete dossiers-SCHEDULE,10609,2012-01-12 05:35:20.599,Variant 1974,1974,SCHEDULE,W_Nabellen incomplete dossiers,10000
197075,W_Valideren aanvraag-COMPLETE,10609,2012-01-12 05:35:22.298,Variant 1974,1974,COMPLETE,W_Valideren aanvraag,10000
197075,W_Nabellen incomplete dossiers-START,10914,2012-01-12 05:52:24.842,Variant 1974,1974,START,W_Nabellen incomplete dossiers,10000
197075,W_Nabellen incomplete dossiers-COMPLETE,10914,2012-01-12 07:11:12.530,Variant 1974,1974,COMPLETE,W_Nabellen incomplete dossiers,10000
197075,W_Nabellen incomplete dossiers-START,10910,2012-01-12 07:42:44.819,Variant 1974,1974,START,W_Nabellen incomplete dossiers,10000
197075,W_Nabellen incomplete dossiers-COMPLETE,10910,2012-01-12 07:45:23.035,Variant 1974,1974,COMPLETE,W_Nabellen incomplete dossiers,10000
